runtime,in01,in02,in03,in04,in05,in06,in07
239,5,1.5,0.8,0.0015,0.003,1,0
290,96.6,1.5,0.8,0.0015,0,1,0
4,50,1.5,0.8,0.0015,0,1,0
12,97.1,1.5,0.8,0.0015,0.001,1,0
297,47.5,1.5,0.8,0.0015,0.001,1,0
231,159.4111579,1,1,0.0015,0.001,1,0
270,48,1.5,0.8,0.0015,0,1,0
264,48.36798305,1.5,0.8,0.0015,0,1,0
302,51.31578947,1.5,0.8,0.0015,0,1,0
253,44,1.5,0.8,0.0015,0.001,1,0
12458,46.9,1.5,0.8,0.0015,0.002,1,0
347,48.8,1.5,0.8,0.0015,0.002,1,0
264,144.1,1.5,0.8,0.0015,0,1,0
268,118.4210526,1.5,0.8,0.0015,0.01,1,0
248,48.7,1.5,0.8,0.0015,0,1,0
373,146.5263158,1.5,0.8,0.0015,0,1,0
238,157.7794842,1,1,0.0015,0.01,1,0
228,96.6,1.5,0.8,0.0015,0,1,0
277,144.7571,1.5,0.8,0.0015,0.001,1,0
248,30,0.8,1.5,0.0015,0.001,1,0
250,60.8,1.5,0.8,0.0015,0,1,0
302,96.73596609,1.5,0.8,0.0015,0,0.005,0
286,49.18421053,1.5,0.8,0.0015,0.001,1,0
239,96.739,1.5,0.8,0.0015,0,0.04,0
196,60,1.5,0.8,0.0015,0,1,0
261,60,1.5,0.8,0.0015,0,60,0
301,47.75,1.5,0.8,0.0015,0.001,1,0
233,39,1.5,0.8,0.0015,0,0.01,0
235,145.1,1.5,0.8,0.0015,0,0.01,0
241,32.4,1.5,0.8,0.0015,0,1,0
320,48.1,1.5,0.8,0.0015,0,1,0
222,47.88,1.5,0.8,0.0015,0.001,1,0
323,40,1.5,0.8,0.0015,0.001,1,0
287,96.74,1.5,0.8,0.0015,0,0.3,0
247,124.4,0.8,1.5,0.0015,0.001,1,0
3,145.104,1.5,0.8,0.0015,0,1,0
248,96.73596609,1.5,0.8,0.0015,0,1,0
304,47.9,1.5,0.8,0.0015,0.001,1,0
234,48.4,1.5,0.8,0.0015,0,1,0
5,26.66666667,1.5,0.8,0.0015,0.003,1,0
305,200,1.5,0.8,0.0015,0,1,0
277,45.47368421,1.5,0.8,0.0015,0.001,1,0
354,58,1.5,0.8,0.0015,0,1,0
242,47.7,1.5,0.8,0.0015,0,1,0
250,48.361,1.5,0.8,0.0015,0,1,0
242,59.18919474,1.5,0.8,0.001,0,1,0
244,149.95,1.5,0.8,0.0015,0,1,0
219,95.7,1.5,0.8,0.0015,0.0015,1,0
250,7,1.5,0.8,0.0015,0.001,1,0
4,50,1.5,0.8,0.0015,0,1,0
251,49,1.5,0.8,0.0015,0.001,1,0
3,48.36798305,1.5,0.8,0.0015,0.001,1,0
254,46.36,1.5,0.8,0.0015,0.001,1,0
283,49.9,1.5,0.8,0.0015,0.003,1,0
314,49.6,1.5,0.8,0.0015,0.002,1,0
4,96,1.5,0.8,0.0015,0,1,0
228,160,1,1,0.0015,0,1,0
4,159.54,1,1,0.0015,0.01,1,0
260,75,1.5,0.8,0.0015,0.001,1,0
313,54.21052632,1.5,0.8,0.0015,0.03,1,0
246,5,1,1,0.0015,0,1,0
283,48.7,1.5,0.8,0.0015,0.005,1,0
222,60,1.5,0.8,0.0015,0.001,1,0
245,96.0359661,1.5,0.8,0.0015,0.001,1,0
303,49.35,1.5,0.8,0.0015,0.002,1,0
249,49.2,1.5,0.8,0.0015,0.01,0.0000001,0
247,30,1.5,0.8,0.0015,0.001,1,0
239,48.12,1.5,0.8,0.0015,0.001,0.01,0
235,47.9,1.5,0.8,0.0015,0,1,0
407,46.52631579,1,1,0.0015,0,1,0
233,48.41842105,1.5,0.8,0.0015,0,1,0
232,45,0.8,1.5,0.0015,0.001,1,0
221,96.4,1.5,0.8,0.0015,0.001,1,0
263,49.5,1.5,0.8,0.0015,0.002,1,0
251,48.4,1.5,0.8,0.0015,0.001,1,0
298,48.3,1.5,0.8,0.0015,0.001,1,0
251,48.57,1.5,0.8,0.0015,0.001,1,0
247,49.36842105,1.5,0.8,0.0015,0.001,1,0
258,49.953,1.5,0.8,0.0015,0,1,0
286,7.698003589,1.5,0.8,0.0015,0,1,0
237,46.8,1.5,0.8,0.0015,0.001,1,0
254,48.6,1.5,0.8,0.0015,0.004,1,0
201,50,1.5,0.8,0.0015,0.001,1,0
326,49.86842105,1.5,0.8,0.0015,0.002,1,0
287,48.363,1.5,0.8,0.0015,0.003,1,0
217,96,1.5,0.8,0.0015,0.0015,1,0
275,47.2,1.5,0.8,0.0015,0.001,1,0
234,48.36797,1.5,0.8,0.0015,0,1,0
236,15.8,1.5,0.8,0.0015,0,1,0
3,46.8,1.5,0.8,0.0015,0.001,1,0
958,25,1.5,0.8,0.0015,0,1,0
240,46.73684211,1.5,0.8,0.0015,0.01,0.0000001,0
229,49.959,1.5,0.8,0.0015,0,1,0
251,48,1.5,0.8,0.0015,0.001,1,0
233,46.20526316,1.5,0.8,0.0015,0.003,1,0
281,96.74,1.5,0.8,0.0015,0,1,0
256,7,1.5,0.8,0.0015,0.001,1,0
258,49.3,1.5,0.8,0.0015,0.002,1.5,0
398,48.4,1.5,0.8,0.0015,0.002,1,0
278,42,1.5,0.8,0.0015,0,1,0
269,48.9,1.5,0.8,0.0015,0.001,1,0
214,48.368,1.5,0.8,0.0015,0,1,0
294,47.694,1.5,0.8,0.0015,0.002,1,0
233,48.8,1.5,0.8,0.0015,0.0015,1,0
189,7.698,1.5,0.8,0.0015,0,1,0
268,15.78947368,1.5,0.8,0.0015,0.001,1,0
262,48.21052632,1.5,0.8,0.0015,0,1,0
225,49.17,1.5,0.8,0.0015,0.001,0.01,0
276,60,1.5,0.8,0.0015,0,1,0
303,96,1.5,0.8,0.0015,0,1,0
5,52.5,1.5,1,0.0015,0.0015,1,0
247,46,1.5,0.8,0.0015,0.001,1,0
242,47,1.5,0.8,0.0015,0.001,1,0
245,48.4,1.5,0.8,0.0015,0.002,1,0
230,52.2,1.5,0.8,0.0015,0.001,1,0
259,50,1.5,0.8,0.0015,0.002,1,0
240,46,1.5,0.8,0.0015,0.001,1,0
230,31.2,1.5,0.8,0.0015,0,1,0
283,145.1,1.5,0.8,0.0015,0,1,0
257,99.95,1.5,0.8,0.0015,0.007,1,0
256,43,1.5,0.8,0.0015,0.005,1,0
244,47.3,1.5,0.8,0.0015,0.001,1,0
229,48.2,1.5,0.8,0.0015,0,1,0
7,95.26315789,1.5,0.8,0.0015,0,1,0
238,63.84210526,1.5,0.8,0.0015,0,1,0
250,105,1.5,0.8,0.0015,0,1,0
252,22.10526316,1.5,0.8,0.0015,0,1,0
217,48,1.5,0.8,0.0015,0,2,0
249,48.372,1,1,0.0015,0,1,0
293,96.72,1.5,0.8,0.0015,0,1,0
237,48.33,1.5,0.8,0.0015,0.002,1,0
235,96.73585789,1.5,0.8,0.0015,0,1,0
243,166.6666667,1.5,0.8,0.0015,0.001,1,0
8,48.9,1.5,0.8,0.0015,0.002,1,0
303,31.58947368,1.5,0.8,0.0015,0,1,0
227,48.3635,1.5,0.8,0.0015,0.002,1,0
256,120,1.5,0.8,0.0015,0,10,2
231,15.396,1.5,0.8,0.0015,0,1,0
348,53,1.5,0.8,0.0015,0.001,4,0
247,58.2,1.5,0.8,0.0015,0,1,0
353,48.5,1.5,0.8,0.0015,0.001,1,0
294,48.6,1,1,0.0015,0,1,0
279,88,1.5,0.8,0.0015,0.0005,1,0
298,144.8,1.5,0.8,0.0015,0,2,0
6,48.16,1.5,0.8,0.0015,0.001,0.01,0
221,100,7.2,1,0.0001,0,100,0
256,48.92364911,1.5,0.8,0.0015,0.001,0.7,0
254,41,1.5,0.8,0.0015,0.001,1,0
291,48,1,1,0.0015,0,1,0
238,46.8,1.5,0.8,0.0015,0.005,1,0
241,78.36798305,1.5,0.8,0.0015,0.001,1,0
6,49.1,1.5,0.8,0.0015,0.003,1,0
219,51.3,1.5,0.8,0.0015,0.001,1,0
6,48.34421053,1.5,0.8,0.0015,0,0.00075,0
244,55.8,1.5,0.8,0.0015,0,1,0
286,54,1.5,0.8,0.0015,0.003,5,0
425,15.396,1.5,0.8,0.0015,0,1,0
254,50,1.5,0.8,0.0015,0,1,0
4,48.318,1.5,0.8,0.0015,0.001,1,0
225,6315.789474,1.5,0.8,0.0015,0,1,0
276,20,1.5,0.8,0.0015,0.001,1,0
348,48.267,1.5,0.8,0.0015,0.001,1,0
3,50,1.5,0.8,0.0015,0.003,1,0
257,49.42105263,1.5,0.8,0.0015,0.001,1,0
239,49.4,1.5,0.8,0.0015,0.001,0.0000001,0
222,23.9,1.5,0.8,0.0015,0.001,1,0
217,48.8340567,1.5,0.8,0.0015,0.001,1,0
280,47.65,1.5,0.8,0.0015,0.002,1,0
269,46.5,1.5,0.8,0.0015,0.001,1,0
292,24.6,1.5,0.8,0.006,0,1,0
299,48.1,1.5,0.8,0.0015,0.005,1,0
428,96.6,1.5,0.8,0.0015,0.001,1,0
3,48.6,1.5,0.8,0.0015,0.005,1,0
275,48.7,1.5,0.8,0.0015,0.003,1,0
389,50,1.5,0.8,0.0015,1,1,0
2,144,1.5,1,0.0015,0,1,0
317,48.54,1.5,0.8,0.0015,0.001,0.01,0
219,48.79532164,1.5,0.8,0.0015,0.005,1,0
220,48.1,1.5,0.8,0.0015,0,1,0
266,47.15789474,1.5,0.8,0.0015,0,1,0
208,45.21052632,1.5,0.8,0.0015,0,1,0
299,48.968,1.5,0.8,0.0015,0.001,1,0
4,48.3692,1.5,0.8,0.0015,0,1,0
250,30.26315789,1.5,0.8,0.0015,0,1,0
267,59,1.5,0.8,0.0015,0.002,1,0
233,48.568,1.5,0.8,0.0015,0.001,1,0
265,48.2,1.5,0.8,0.0015,0,1,0
302,7.704,1.5,0.8,0.0015,0,1,0
281,48,1.5,0.8,0.0015,0.003,1,0
308,60,1,1,0.0015,0,1,0
231,49.2,1.5,0.8,0.0015,0.002,1,0
260,96.7305,1.5,0.8,0.0015,0,1,0
3,54.5,1.5,0.8,0.0015,0.0015,1,0
354,48.3,1.5,0.8,0.0015,0.001,1,0
335,7.58,1.5,0.8,0.0015,0.001,1,0
323,145.1,1.5,0.8,0.0015,0,1,0
3,46.6,1.5,0.8,0.0015,0.001,1,0
210,146.3351111,1.5,0.8,0.0015,0,1,0
249,96.73577368,1.5,0.8,0.0015,0,1,0
239,140,1.5,0.8,0.0015,0,1,0
5,27.37894737,1.5,0.8,0.0015,0,1,0
217,48.36798305,1.5,0.8,0.0015,0,0.8,0
364,48.63684211,1.5,0.8,0.0015,0,1,0
237,96.29473684,1.5,0.8,0.0015,0.001,1,0
235,46.21052632,1.5,0.8,0.0015,0.01,0.0000001,0
218,48.35052632,1.5,0.8,0.0015,0,1,0
263,44,1.5,0.8,0.0015,0.001,1,0
8197,48.36998305,1.5,0.8,0.0015,0.001,1,0
234,48.37,1.5,0.8,0.0015,0.001,0.00075,0
290,89.29789474,1.5,0.8,0.0015,0.001,1,0
277,15.39,1.5,0.8,0.0015,0,60,0
296,53.42105263,1.5,0.8,0.0015,0.001,1,0
246,98,1.5,0.8,0.0015,0.003,1,0
232,94.45263158,1.5,0.8,0.0015,0.001,1,0
266,23.7,1.5,0.8,0.0015,0.001,1,0
255,48.363,1.5,0.8,0.0015,0.003,1,0
274,144.7629,1.5,0.8,0.0015,0.001,1,0
218,48.8,1.5,0.8,0.0015,0.001,1,0
366,6857.384488,1.5,0.8,0.0015,0,1,0
283,40.5,1.5,0.8,0.0015,0.001,1,0
241,54.37,1.5,0.88,0.0015,0,1,0
348,52,1.5,0.8,0.0015,0.004,5,0
250,60,1,1,0.0015,0,1,0
316,44.3,1.5,0.8,0.0015,0.003,1,0
209,47.789,1.5,0.8,0.0015,0.001,1,0
268,44.95,1.5,0.8,0.0015,0.003,1,0
240,96.70157895,1.5,0.8,0.0015,0,1,0
286,55,1.5,0.8,0.0015,0.001,1,0
272,48.3,1.5,0.8,0.0015,0,0.01,0
255,48.2,1.5,0.8,0.0015,0.002,1,0
281,48.55,1.5,0.8,0.0015,0.005,1,0
325,34,1.5,0.8,0.0015,0.001,1,0
241,48.367,1.5,0.8,0.0015,0,1,0
300,37,1.5,0.8,0.0015,0.0015,1,0
251,48.10526316,1.5,0.8,0.0015,0,0.01,0
224,33.5,1.5,0.8,0.0015,0.001,1,0
349,48.74736842,1.5,0.8,0.0015,0.002,1,0
245,45.21052632,1.5,0.8,0.0015,0.001,1,0
295,145.204,1.5,0.8,0.0015,0,1,0
268,48.9,1.5,0.8,0.0015,0.001,0.5,0
225,273,1.5,0.8,0.0015,0,1,0
260,48.36884211,1.5,0.8,0.0015,0,1,0
331,49.483,1.5,0.8,0.0015,0.002,1,0
241,48.86798305,1.5,0.8,0.0015,0.001,1,0
305,48.3682,1.5,0.8,0.0015,0,1,0
244,48.4,1.5,0.8,0.0015,0.001,0.4,0
267,98.2,1.5,0.8,0.0015,0,1,0
228,145.1594737,1.5,0.8,0.0015,0,1,0
230,51.5,1.5,1,0.8,0.002,1,0
4,48.5,1.5,0.8,0.0015,0.001,1,0
10,0,1.5,0.8,0.0015,0,1,0
263,46.5,1.5,0.8,0.0015,0,7,0
261,48.2,1.5,0.8,0.0015,0,1,0
241,47.2,1.5,0.8,0.0015,0.001,1,0
275,23.094,1.5,0.8,0.0015,0.01,1,0
248,150,1.5,0.8,0.0015,0,1,0
257,15.396,1.5,0.8,0.0015,0,1,0
293,48.28947368,1.5,0.8,0.0015,0,1,0
259,24.2,1.5,0.8,0.0015,0,1,0
242,14.2,1.5,0.8,0.0015,0.005,1,0
235,109,1.5,1,0.0015,0,10,0
298,138,1.5,0.8,0.0016,0,1,0
224,500,1.5,0.8,0.0015,0,1,0
232,36,1.5,0.8,0.0015,0,0.01,0
252,49.5,1.5,0.8,0.0015,0.001,1,0
235,6.85,1.5,0.8,0.0015,0.001,100,0
351,49.2,1.5,0.8,0.0015,0.001,1,0
231,10.52631579,1.5,0.8,0.002,0,1,0
282,101,1.5,0.8,0.0015,0.02,1,0
215,60,1.5,0.8,0.0015,0.001,50,30
241,45,1.5,0.8,0.0015,0.001,1,0
320,145.1,1.5,0.8,0.0015,0,0.02,0
275,145.08,1.5,0.8,0.0015,0,2,0
327,49.8,1.5,0.8,0.0015,0.004,1,0
225,144.9,1.5,0.8,0.0015,0,1,0
258,48.8,1.5,0.8,0.0015,0.001,1,0
363,47.635,1.5,0.8,0.0015,0.001,1,0
3,48.7,1.5,0.8,0.0015,0,1,0
272,48.7,1.5,0.8,0.0015,0.0005,1,0
3,96.78,1.5,0.8,0.0015,0,1,0
253,40,1.5,0.8,0.0015,0,1,0
262,49.7,1.5,0.8,0.0015,0.001,0.01,0
241,37.89473684,1.5,0.8,0.0015,0,1,0
213,48.36,1.5,0.8,0.0015,0.001,0.00075,0
255,48,1.5,0.8,0.0015,0.01,1,0
256,38.0952381,1.5,0.8,0.0015,0,0.001,0
308,96.1,1.5,0.8,0.0015,0.003,1,0
224,81.116,1,1,0.0015,0.005,1,0
297,147.55,1.5,0.8,0.0015,0,1,0
236,48.07,1.5,0.8,0.0015,0.001,0.01,0
240,150.8947368,1.5,0.8,0.0015,0.001,1,0
240,95,1.5,0.8,0.0015,0.001,1,0
3,48.47582377,1.5,0.8,0.0015,0.005,1,0
235,145.09,1.5,0.8,0.0015,0,1,0
261,48.8,1,1,0.0015,0,1,0
319,96.8,1.5,0.8,0.0015,0.001,1,0
241,30,1.5,0.8,0.0015,0.001,1,0
6,48.42105263,1.5,0.8,0.0015,0.002,1,0
220,60,1.5,0.8,0.0015,0.001,1,0
278,7381.153684,1.5,0.8,0.0015,0,1,0
248,48.7,1.5,0.8,0.0015,0.002,1,0
259,48.2,1.5,0.8,0.0015,0.002,1,0
4,48.3661,1.5,0.8,0.0015,0,1,0
242,40,1.5,0.8,0.0015,0.001,1,0
225,47.86842105,1.5,0.8,0.0015,0.001,1,0
374,50,1.5,0.8,0.0015,10,1,0
231,-0.157894737,1.5,0.8,0.0015,0.001,0.0000001,0
231,200,1.5,1.6,0.0015,0,1,0
304,-0.210526316,1.5,0.8,0.0015,0.001,0.0000001,0
307,45.65789474,1.5,0.8,0.0015,0.00125,1,0
244,95.52631579,1.5,0.8,0.0015,0.001,1,0
264,94.73684211,1.5,0.8,0.0015,0,1,0
231,48.1,1.5,0.8,0.0015,0.003,1,0
347,45,1.5,0.8,0.0015,0.05,1,0
4,47.22,1.5,0.8,0.0015,0.002,1,0
6,0,1.5,0.8,0.0015,0.101,1,0
261,10.52631579,1.5,1,0.0015,0,1,0
307,93,1.5,0.8,0.0015,0.0005,1,0
229,47.73684211,1.5,0.8,0.0015,0.001,1,0
19482,48.36686842,1.5,0.8,0.0015,0.001,1,0
305,100,1.5,0.8,0.0015,0.01,1,0
210,145.8,1.5,0.8,0.0015,0,0.3,0
274,145.1666667,1.5,0.8,0.0015,0,1,0
254,47,1.5,0.8,0.0015,0.001,1,0
234,105,1.5,0.8,0.0015,0.001,1,0
231,30,1.5,0.8,0.0015,0,1,0
400,96,1.5,0.8,0.0015,0,1,0
246,48.7,1.5,0.8,0.0015,0,1,0
273,46.13,1.5,0.8,0.00165,0,1,0
331,40,1.5,0.8,0.0015,0.004,1,0
240,175,1.5,0.8,0.0015,0.001,1,0
244,147.05,1.5,0.8,0.0015,0,1,0
230,47.66798305,1.5,0.8,0.0015,0.002,1,0
218,33.9,1.5,0.8,0.0015,0.001,1,0
271,48.08421053,1.5,0.8,0.0015,0.0005,1,0
295,130,1.5,0.8,0.0015,0,1,0
296,96.05,1.5,0.8,0.0015,0,1,0
223,145.14,1.5,0.8,0.0015,0.001,1,0
292,48.64836892,1.5,0.8,0.0015,0.005,1,0
220,96.675,1.5,0.8,0.0015,0,1,0
244,150.55,1.5,0.8,0.0015,0,1,0
4,48.3674,1.5,0.8,0.0015,0.005,1,0
409,37.89473684,1.5,0.8,0.0015,0.005,1,0
289,270,1.5,0.8,0.0015,0.001,1,0
294,67,1.5,0.8,0.0015,0.001,1,0
245,100.033,1.5,0.8,0.0015,0,1,0
267,36.32631579,2,0.8,0.0015,0,1,0
4,54.151,1.5,1,0.0015,0,1,0
328,46.786,1.5,0.8,0.0015,0.002,1,0
259,48.8,1.5,0.8,0.0015,0.001,1,0
252,50,1.5,0.8,0.0015,0,1,0
303,48.73684211,1.5,0.8,0.0015,0.001,1,0
228,47.5,1.5,0.8,0.0015,0.002,1,0
5,45,1,0.8,0.0015,0,1,0
272,48.94736842,1.5,0.8,0.0015,0,1,0
250,145.1039,1.5,0.8,0.0015,0,1,0
319,56.4,1.5,0.8,0.0015,0.001,1,0
230,48,1.5,0.8,0.0015,0.001,1,0
243,21,1.5,0.8,0.0015,0.001,1,0
368,58.368,1.5,0.8,0.0015,0.001,1,0
242,52,1.5,0.8,0.0015,0,1,0
327,80,1.5,0.8,0.0015,0,1,0
247,96.66,1,1,0.0015,0,1,0
356,47.8,1.5,0.8,0.0015,0.001,1,0
227,48.68421053,1.5,0.8,0.0015,0.002,1,0
245,19.52631579,1.5,0.8,0.0015,0,1,0
265,70,1.5,0.8,0.0015,0.0015,1,0
283,100,1.5,0.8,0.0015,0.002,1,0
255,94.95789474,1.5,0.8,0.0015,0.001,1,0
287,48.36665789,1.5,0.8,0.0015,0.001,1,0
223,48.36795,1,1,0.0015,0,1,0
233,49.6,1.5,0.8,0.0015,0.001,1,0
239,96.72,1.5,0.8,0.0015,0,1,0
280,96.3,1.5,0.8,0.0015,0,1,0
5,47,1.5,0.8,0.0015,0.001,1,0
240,147.5,1.5,0.8,0.0015,0.001,1,0
240,43.4,1.5000001,0.8,0.0015,0.05,1,0
251,47.90526316,1.5,0.8,0.0015,0.001,1,0
4,30,1.5,0.8,0.0015,0.003,1,0
258,15.39368421,1.5,0.8,0.0015,0,1,0
261,49.10526316,1.5,0.8,0.0015,0,1,0
250,145.104,1.5,0.8,0.0015,0.003,1,0
1445,48.5,1.5,0.8,0.0015,0.0015,1,0
289,47.36,1.5,0.8,0.0015,0.002,1,0
2,48.1,1.5,0.8,0.0015,0.001,1,0
269,140,1.5,0.8,0.0015,0,1,0
338,50,1.5,0.8,0.0015,0,1,0
255,97.13526316,1.5,0.8,0.0015,0.001,1,0
273,49.886,1.5,0.8,0.0015,0.002,1,0
273,144,1.5,0.7,0.0015,0,1,0
234,58.42105263,1.5,0.8,0.0015,0.001,1,0
235,96.736,1.5,0.8,0.0015,0,1,0
236,48.73684211,1.5,0.8,0.0015,0.001,1,0
8,6873.684211,1,0.8,0.0015,0,1,0
239,47.367,1.5,0.8,0.0015,0.001,1,0
326,97.9,1.5,0.8,0.0015,0.001,1,0
232,7.8,1.5,0.8,0.0015,0.001,1,0
3,48.8,1.5,0.8,0.0015,0.001,1,0
233,46,1.5,0.8,0.0015,0,1,0
312,96,1.5,0.8,0.0015,0,1,0
324,96.21052632,1.5,0.8,0.0015,0,1,0
278,4736.842105,1.5,0.8,0.0015,0,1,0
240,43.37,1.5,0.8,0.00165,0,1,0
243,92,1.5,0.8,0.0015,0,1,0
256,48,1.5,0.8,0.0015,0,1,0
259,110,1.5,0.8,0.0015,0,1,0
3,145.05,1,1,0.0015,0,1,0
235,48.04,1.5,0.8,0.0015,0.001,1,0
235,41.66894737,1.5,0.8,0.002,0,1,0
220,24.65,1.5,0.8,0.006,0,1,0
272,141.5,1.5,0.8,0.0015,0,1,0
388,35,1.5,0.8,0.0015,0.5,1,0
277,48.47,1.5,0.8,0.0015,0,1,0
365,35,1.5,0.8,0.0015,0.1,1,0
445,55.26315789,1.5,0.8,0.0015,0.0001,1,0
277,48.36547368,1.5,0.8,0.0015,0,1,0
221,91.05263158,1.5,0.8,0.0015,0.001,100,0
312,48.9,1.5,0.8,0.0015,0,1,0
202,29,1,0.1,0.001,0.1,0.1,0
240,49.3,1.5,0.8,0.0015,0.001,1,0
233,90,1.5,0.8,0.0015,0,1,0
239,94.9,1.5,0.8,0.0015,0,1,0
229,7.59,1.5,0.8,0.0015,0,1,0
239,48.23,1.5,0.8,0.0015,0,1,0
264,48.368,1.5,0.8,0.0015,0.001,0.0001,0
295,95.5,1.5,0.8,0.0015,0,1,0
246,48.36578947,1.5,0.8,0.0015,0,1,0
349,48,1.5,0.8,0.0015,0.003,1,0
297,49.186,1.5,0.8,0.0015,0.001,1,0
233,58.6,1.5,0.8,0.0015,0,1,0
239,60.52631579,1.5,0.8,0.0015,0.002,1,0
249,46,1.5,0.8,0.0015,0,1,0
226,47.3,1.5,0.8,0.0015,0.001,1,0
262,150,1.5,0.8,0.0015,0,1,0
314,20,1.5,0.8,0.0015,0,1,0
217,7.698,1.5,0.8,0.0015,0,1,0
236,48.41,1.5,0.8,0.0015,0.001,1,0
285,120,1.5,0.8,0.0015,0.001,1,0
336,50.26315789,1.5,0.8,0.0015,0.05,1,0
313,47,1.5,0.8,0.0015,0.001,1,0
242,16.6,1.5,0.8,0.0015,0.001,1,0
242,48.1,1.5,0.8,0.0015,0.001,1,0
234,47.4,1.5,0.8,0.0015,0.001,1,0
181,53.4,1.5000001,0.8,0.0015,0.01,1,0
264,49.7,1.5,0.8,0.0015,0.005,1,0
273,146,1.5,0.8,0.0015,0,1,0
255,47,1.5,0.8,0.0015,0.001,1,0
275,49.2,1.5,0.8,0.0015,0.003,1,0
244,6.666666667,1.5,0.8,0.0015,0,1,0
373,90,1.5,0.8,0.0015,5,1,0
322,7.7,1.5,0.8,0.0015,0,1,0
363,48.47929822,1.5,0.8,0.0015,0.001,0.7,0
259,61.48894737,1.5,0.8,0.001,0,1,0
271,52.37,1.65,0.8,0.0015,0,1,0
210,50,1.5,0.8,0.0015,0,1,0
300,50,1.5,0.8,0.0015,0.001,1,0
239,95.5,1.5,0.8,0.0015,0.001,1,0
257,96.6,1.5,0.8,0.0015,0,1,0
286,46.25,1.5,0.8,0.0015,0,1,0
207,27,3,1,0.0015,0,0.1,0
4,48.5,1.5,0.8,0.0015,0.002,1,0
356,45.36,1.5,0.8,0.0015,0.001,1,0
244,22.10526316,1.5,0.8,0.0015,0.001,0.7,0
247,47.77421053,1.5,0.8,0.0015,0.001,1,0
332,96.73586316,1.5,0.8,0.0015,0,1,0
240,47.1,1.5,0.8,0.0015,0.001,1,0
231,47,1.5,0.8,0.0015,0.001,1,0
254,54,1.5,0.8,0.0015,0,1,0
254,144.7,1.5,0.8,0.0015,0,1,0
243,49.982,1.5,0.8,0.0015,0,1,0
1605,48.35,1.5,0.8,0.0015,0.001,1,0
236,189.4736842,1.5,0.8,0.0015,0.001,1,0
273,15,1.5,0.8,0.0015,0,1,0
245,15.39894737,1.5,0.8,0.0015,0,1,0
249,76.31578947,1.5,0.8,0.0015,0.001,1,0
281,48,1.5,0.8,0.0015,0.1,1,0
345,52.63157895,1.5,0.8,0.0015,0.001,1,0
289,47.4,1.5,0.8,0.0015,0.001,0.01,0
209,41,1.5,0.8,0.0015,0.001,1,0
232,46.64,1.5,0.8,0.0015,0.003,1,0
219,29,1.5,0.8,0.0015,0,1,0
233,48.315,1.5,0.8,0.0015,0.001,0.01,0
6,47.6,1.5,0.8,0.0015,0.001,1,0
201,47.6,1.5,0.8,0.0015,0.001,1,0
3,49.367,1.5,0.8,0.0015,0.001,1,0
258,60.4,1.5,0.8,0.0015,0,1,0
364,49.1,1.5,0.8,0.0015,0.002,1,0
305,96.74,1.5,0.8,0.0015,0,1,0
239,8,1.5,0.8,0.0015,0.001,1,0
296,54.21052632,1.5,0.8,0.0015,0.005,1,0
338,48.54210526,1.5,0.8,0.0015,0,1,0
259,48.49739191,1.5,0.8,0.0015,0.005,1,0
247,147.1,1.5,0.8,0.0015,0,1,0
246,50.368,1.5,0.8,0.0015,0.001,1,0
237,97.8,1.5,0.8,0.0015,0,1,0
258,46.5,1.5,0.8,0.0015,0.001,1,0
274,48.93405,1.5,0.8,0.0015,0.001,1,0
5,60,1.5,2.4,0.0015,0,1,0
248,96.735966,1,1,0.0015,0,0.001,0
295,50.2,1.5,0.8,0.0015,0.003,1,0
212,177.777,1.5,0.8,0.0015,0,1,0
270,27.78947368,1.5,0.8,0.0015,0,1,0
311,48.379,1.5,0.8,0.0015,0,1,0
236,48,1.5,0.8,0.0015,0.001,0.0000001,0
258,86.67,1.5,0.8,0.0015,0.001,1,0
243,48.7,1.5,0.8,0.0015,0.001,1,0
244,60,1.5,0.8,0.0015,0.01,1,0
252,57.4,1.5,0.8,0.0015,0,1,0
277,49.36842105,1.5,0.8,0.0015,0.002,1,0
301,120,1.5,0.8,0.0015,0,1,0
226,145.1039401,1.5,0.8,0.0015,0,1,0
249,48.38736842,1.5,0.8,0.0015,0,1,0
455,47.767,1.5,0.8,0.0015,0.001,1,0
221,66,1.5,0.8,0.0015,0.001,1,0
214,48.368,1.5,0.8,0.0015,0,1,0
351,47.7,1.5,0.8,0.0015,0.002,1,0
265,180,5,0.8,0.0015,0,0.8,360
316,46.31578947,1.5,0.8,0.0015,0.03,1,0
216,47.6,1.5,0.8,0.0015,0,1,0
372,48.45,1.5,0.8,0.0015,0,1,0
270,155,1.5,0.9,0.0015,0,1,0
3,145.1039,1.5,0.8,0.0015,0,1,0
258,44.21052632,1.5,0.8,0.0015,0.005,1,0
3,146,1.5,0,0.0015,0,1,0
227,145.1045,1.5,0.8,0.0015,0,0.0001,0
281,95,1.5,0.8,0.0015,0.0005,1,0
216,49.2,1.5,0.8,0.0015,0,1,0
4,48.33,1.5,0.8,0.0015,0,1,0
307,7.698,1.5,0.8,0.0015,0,1,0
304,131.25,1.5,0.8,0.0015,0,1,0
311,48.32631579,1.5,0.8,0.0015,0.001,1,0
295,49.125,1.5,0.8,0.0015,0,1,0
222,17,1.5,0.8,0.0015,0,1,0
224,96.8,1.5,0.8,0.0015,0.001,1,0
3,7.52,1.5,0.8,0.0015,0,1,0
