runtime,in01,in02,in03,in04,in05,in06,in07,in08,in09,in10,in11,in12
9,0.01,0.06,0.01,0,-0.03,0.53,0.11,0,0.05,0.78,0.48,0
5,0.1,0.3,0.1,0,-0.1,0.57,0,0,0.1,0.7,0.6,0
5,-0.1,0,0.6,0,-0.1,0.4,0,0,0.1,0.7,0.6,0
5,0.1,0.29,0.2,0,-0.098,0.36,0.23,0,0.098,0.8,0.2,0
7,0.1,0.295,0.1,0,-0.1,0.4,0.35,0,0.1,0.845,0.2,0
7,0.1,0.2,0.1,0,-0.1,0.25,0.43,0,-0.1,0.82,0.05,0
6,0.1,-0.02,0.2,0,-0.1,0.46,0.3,0,0.1,0.8,0.01,0
5,0.02,0.21,0.2,0,0.02,0.45,0.2,0,0.01,0.6,0.4,0
5,0.1,0.2,0,0,0.1,0.8,0.5,0,-0.1,0.5,0.1,0
5,0.1,-2,0.6,0,0.1,0.3,0.15,0,0.1,0.7,0.6,0
6,0.05,0.2,0.1,0,-0.08,0.5,0.2,0,0.02,0.785,0.1,0
8,0.1,0.21,0.12,0,0.1,-0.04,0.6,0,0.1,0.96,0.2,0
8,0.04,0.2,0.1,0,-0.03,0.5,0.2,0,-0.01,0.8,0.1,0
8,0.01,-0.01,0.59,0,-0.05,0.5,0.57,0,0.1,0.8,0.38,0
5,0.1,0.27,0.01,0,-0.1,0.5,0.15,0,0.1,0.83,0.4,0
5,0.1,0.27,0.1,0,-0.1,0.44,0.23,0,0.1,0.8,0.5,0
6,0.1,-0.1,0.5,0,0.1,0.3,0.15,0,0.1,0.6,0.58,0
7,0.04,0.2,0.1,0,-0.037,0.5,0.2,0,0.0185,0.8,0.1,0
6,0.1,0.24,0.16,0.39,-0.1,0.44,0.25,0.18,0.1,0.64,0.14,0.31
5,0.1,0.3,0.1,0,0.1,0.9,0.3,0,-0.1,0.6,0.4,0
8,0.05,0.2,0.15,0,-0.05,0.55,0.15,0,0,0.8,0.1,0
7,0.05,0.26,0.2,0,-0.06,0.42,0.32,0,-0.07,0.54,0.14,0
4,-0.1,0.24,0.38,0,0.1,0.1,0.56,0,-0.1,0.24,0.54,0
3,0.1,0.2,0.05,0,-0.1,0.5,0.3,0,0.1,0.8,0.1,0
4,0.1,0.18,0.08,0,-0.1,0.44,0.18,0,-0.1,0.4,0.4,0
4,0.1,0.1,0.1,0,-0.1,0.4,0.2,0,0.1,0.7,0.6,0
6,0.1,0.3,0.12,0,-0.1,0.525,0.19,0,0.1,0.925,0.325,0
7,0.1,-0.4,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,0.25,0.02,0,-0.1,0.45,0.12,0,0.1,0.755,0.54,0
5,0.1,0.22,0.1,0,-0.1,0.36,0.35,0,-0.1,0.58,0.1,0
6,0.05,0.2,0.1,0,-0.09,0.6,0.095,0,0.025,0.85,0.15,0
5,0.1,0.32,0.19,0,-0.1,0.41,0.4,0,-0.1,0.9,0.1,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.25,0,-0.1,0.8,0.2,0
5,0.1,0.2,0.2,0,-0.1,0.52,0.131,0,0.1,-0.109,0.548,0
5,0.1,0.35,0,0,0.1,1,0.35,0,0,0,0,0
4,0.1,0.3,0.2,0,-0.1,0.43,0.32,0,0.1,0.85,0.1,0
5,0.036,0.2,0.1,0,-0.02,0.4,0.3,0,0.04,0.8,0.1,0
6,0.1,0.29,0.2,0,-0.1,0.36,0.23,0,0.1,0.8,0.24,0
4,0.1,0.26,0.1,0,-0.1,0.25,0.275,0,0.1,0.85,0.45,0
5,0.1,0.25,0.07,0,-0.1,0.5,0.25,0,0.1,0.8,0.1,0
7,0.1,0.99,0.5,0,-0.1,-0.06,0.38,0,0.1,-0.11,0.5,0
6,0.07,0.27,0.13,0,-0.07,0.6,0.22,0,0.1,0.64,0.53,0
4,0.1,0.4,0.1,0,-0.07,0.5,0.2,0,0.1,0.8,0.1,0
6,0.1,0.3,0.22,0,-0.1,0.35,0.17,0,0.1,0.9,0.55,0
6,0.1,0.25,0.2,0,-0.1,0.25,0.4,0,0.1,0.61,0.58,0
6,0.052,0.2,0.1,0,-0.042,0.35,0.15,0,-0.02,0.5,0.4,0
4,0.1,0.2,0.1,0,-0.1,0.345,0.155,0,0.1,0.85,0.85,0
4,0.1,0.199,0,0,-0.1,0.45,0.39,0,0.1,0.84,0.122,0
4,0.1,0.2,0.1,0,-0.1,0.3,0.4,0,-0.1,0.7,0.1,0
7,0.04,0.2,0.1,0,-0.0365,0.5,0.2,0,0.018,0.8,0.1,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.1,0.27,0.02,0,-0.1,0.4,0.35,0,0.1,0.93,0.03,0
6,0.1,0.25,0.07,0,-0.1,0.42,0.07,0,0.1,0.68,0.6,0
6,0.01,0.12,0.2,0,-0.05,0.56,0.16,0,0.01,0.58,0.43,0
5,0.1,0.2,0.05,0,-0.1,0.22,0.2,0,0.1,0.4,0.25,0
5,0.057,0.2,0.1,0,-0.054,0.35,0.15,0,0.014,0.75,0.3,0
7,0.1,0.2,0,0,-0.1,0.5,0.3,0,-0.1,0.35,0.1,0
7,0.1,0.2,0.1,0,-0.1,0.3,0.1,0,0.1,0.8,0.3,0
5,0.04,0.19,0.17,0,-0.1,0.5,0.2,0,0.01,0.8,0.1,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.1,0.25,0,0,-0.1,0.4,0.3,0,0.1,1,0.2,0
5,0.047,0.2,0.1,0,-0.04,0.5,0.32,0,0.02,0.78,0.1,0
7,0.025,0.25,0.25,0,0.04,0.9,0.2,0,-0.03,0.6,0,0
4,-0.1,0.43,0.55,0,-0.1,0.6,0.13,0,-0.1,0.17,0.51,0
3,0.1,0.3,0.05,0,-0.1,0.5,0.35,0,-0.1,0.8,0.1,0
7,-0.06,0.2,0.4,0,-0.07,0.5,0.2,0,-0.05,0.8,0.1,0
4,0.04,0.14,0.1,0,-0.1,0.37,0.25,0,0.07,0.68,0.48,0
5,0.1,0.28,0.17,0,0.1,0.45,0.1,0,-0.1,0.44,0.35,0
4,0.03,0.2,0.23,0,-0.03,0.6,0.3,0,0,0.8,0.1,0
4,0.1,0.1,0.1,0,-0.1,0.2,0.3,0,0.1,0.4,0.2,0
6,0.04,0.2,0.2,0,-0.05,0.5,0.2,0,0.05,0.8,0.1,0
6,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.02137,0.8,0.1,0
5,-0.1,0.2,0.4,0,-0.1,0.5,0.35,0,0.1,0.5,0.6,0
5,0.1,0.199,0.1,0,-0.1,0.33,0.4,0,0.1,0.9,0,0
6,0.1,0.22,0.01,0,0.1,0.9,0.12,0,-0.1,0.34,0.31,0
4,0.1,0.19,0.19,0,0.1,-0.09,0.55,0,-0.1,0.42,0.18,0
7,-0.1,0.2,0.35,0,-0.1,0.6,0.25,0,-0.1,0.8,0.1,0
4,0.01,0.21,0.3,0,0.01,0.8,0.3,0,-0.1,0.6887,0,0
3,0.1,0.2,0.05,0,-0.1,-0.4,0.35,0,0.1,0.7,0.5,0
5,0.1,0.25,0,0,-0.1,0.43,0.35,0,0.1,1,0,0
6,0.1,0.3,0.05,0,-0.1,0.5,0.05,0,0.1,0.95,0.1,0
5,0.1,0.293,0.1,0,-0.1,0.4,0.35,0,0.1,0.8,0.2,0
5,0.1,0.28,0.17,0,0.1,0.9,0.3,0,-0.1,0.44,0.35,0
3,0.1,0.4,0.1,0,-0.1,0.55,0.3,0,0.1,0.5,0.1,0
6,0.1,0.2,0,0,-0.1,0.5,0.3,0,-0.1,0.4,0.1,0
5,0.1,0.28,0.18,0,0.1,0.45,0.1,0,-0.1,0.47,0.35,0
6,0,0.2,0.1,0,0,0.5,0.2,0,0,0.8,0.1,0
4,0.1,0.29,0.2,0,-0.085,0.36,0.23,0,0.099,0.82,0.2,0
6,0.05,0.2,0.2,0,-0.06,0.5,0.2,0,0.08,0.8,0.1,0
6,0.08,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,-0.1,0,0,0.1,0.1,0,0,-0.1,0.3,0.42,0
5,-0.1,-0.12,0.35,0,-0.1,1,0.3,0,-0.1,0.6,0,0
6,0.05,0.26,0.2,0,-0.06,0.42,0.32,0,0.08,0.62,0.26,0
6,0.1,0.2,0.1,0,-0.1,0.4,0.35,0,0.1,-0.2,1,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
8,0.01,0.06,0.01,0,-0.01,0.47,0.07,0,0.05,0.78,0.48,0
4,0.008,0.2,0.283,0,0.008,0.6,0.55,0,0.03,0.8,0.3,0
6,0.041,0.13,0.11,0,-0.065,0.31,0.22,0,0.065,0.49,0.13,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.038,0.2,0.1,0,0.03,0.6,0.5,0,0.008,0.5,0.2,0
5,0.1,0.3,0.105,0,-0.1,0.47,0.201,0,0.01,0.9,0.15,0
5,0.1,0.9,0.3,0,-0.1,0.4,0.2,0,0.1,0.3,0.05,0
6,0.1,0.2,0,0,-0.1,0.5,0.3,0,0.1,0.35,0.1,0
5,0.1,0.2,0,0,-0.1,0.4,0.3,0,-0.1,0.5,0.1,0
8,0.1,0.3,0.1,0,-0.1,0.41,0.2,0,0.1,0.7,0.55,0
6,0.1,0.2,0.05,0,-0.1,0.5,0.4,0,0.1,0.8,0.1,0
7,0.03502,0.2,0.1,0,-0.04,0.5,0.2,0,0.03,0.8,0.1,0
6,0.1,0.06,0,0,-0.094,-0.072,0.3,0,-0.08,0.738,0.3,0
6,-0.1,0,0.35,0,-0.1,0.45,0.31,0,-0.1,0.5,0.03,0
4,-0.1,-0.12,0.35,0,-0.1,1,0.3,0,-0.1,0.59,0.08,0
5,0.1,0.2,0.2,0,-0.1,0.6,0.4,0,0.1,0.7,0.1,0
5,0.1,0.2,0,0,-0.1,0.5,0.23,0,-0.1,0.47,0.1,0
4,0.1,0.2,0,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,-0.1,0.35,0.6,0,-0.1,0.35,0.6,0,0.1,0.3,0.15,0
4,0.08,0.15,0.2,0,0.05,0.15,0.42,0,-0.1,0.15,0.58,0
3,-0.1,0.45,0.55,0,0.1,0.35,0.15,0,-0.1,0.57,0.4,0
5,0.1,0.23,0.1,0,-0.1,0.35,0.41,0,0.1,0.94,0.07,0
4,-0.1,0.24,0.38,0,0.1,0.12,0.59,0,-0.1,0.24,0.52,0
6,0.1,0.3,0.05,0,-0.1,0.51,0.35,0,-0.1,0.58,0.12,0
6,0.03503,0.2,0.1,0,-0.04,0.5,0.2,0,0.03,0.8,0.1,0
5,0.1,0.2,0.025,0,-0.1,0.4,0.3,0,0.1,0.7,0.1,0
7,0.1,0.29,0.18,0,-0.1,0.41,0.24,0,0.1,0.88,0.42,0
5,0.1,0.2,0.01,0,-0.1,0.45,0.23,0,-0.1,0.8,0.01,0
5,0.1,-0.1,0.4,0,-0.1,0.7,0.5,0,0.1,0.8,0.1,0
5,0.031,0.09,0.11,0,-0.052,0.35,0.21,0,0.033,0.53,0.07,0
5,0.1,0.28,0.01,0,-0.1,0.52,0.2,0,0.1,0.8,0.03,0
7,0.01,0.282,0.3,0,-0.1,0.58,0,0,-0.1,0.56,0,0
5,0.1,0.25,0,0,-0.1,0.5,0.35,0,-0.1,0.85,0.3,0
5,0.1,0.23,0.19,0,0.1,-0.09,0.55,0,-0.1,0.44,0.17,0
4,0.1,0.2,0.08,0,-0.1,0.25,0.5,0,-0.1,0.7,0.1,0
6,0.1,0.25,0.1,0,-0.1,0.34,0.3,0,0.1,0.99,0.2,0
6,0.031,0.25,0.25,0,-0.05,0.5,0.2,0,0.023,0.9,0.2,0
5,0.05,0.2,0.15,0,-0.05,0.25,0.1,0,0.1,0.8,0.6,0
5,0.05,0.2,0.1,0,-0.05,0.42,0.35,0,0.02,0.8,0.3,0
6,-0.07,0.18,0.4,0,-0.08,0.5,0.2,0,0.05,0.8,0.1,0
5,0.1,0.33,0.17,0,-0.1,0.48,0.06,0,0.1,0.98,0.5,0
7,0.04,0.2,0.1,0,-0.037,0.5,0.2,0,0.018,0.8,0.1,0
6,0.02,0.2,0.1,0,0.02,0.3,0.2,0,0.01,0.8,0.2,0
5,0.1,0.27,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,0.25,0.07,0,-0.1,0.4,0.2,0,-0.1,0.8,0.2,0
4,0.1,0.18,0.04,0,-0.1,0.4,0.28,0,-0.1,0.37,0.15,0
5,0.06,0.2,0.1,0,-0.1,0.45,0.2,0,0.032,0.8,0.1,0
6,0.1,0.3,0.03,0,-0.1,0.449,0.31,0,0.1,0.97,0.04,0
5,0.1,-0.15,0.5,0,-0.1,0.45,0.31,0,-0.1,0.47,0.02,0
4,-0.1,0.46,0.55,0,-0.1,0.32,0.37,0,0.1,0.82,0.18,0
6,-0.1,0.1,0.45,0,-0.1,0.5,0.1,0,0.1,0.9,0.55,0
4,0.1,0.2,0.05,0,-0.1,0.5,0.3,0,0.1,0.8,0.1,0
7,0.1,0.3,0.1,0,-0.1,0.53,0.21,0,0.1,0.93,0.33,0
6,0.07,0.25,0.15,0,-0.07,0.5,0.2,0,0.1,0.67,0.55,0
8,0.1,0.32,0.18,0,-0.1,0.58,0,0,-0.1,0.57,0,0
4,0.1,0.33,0.42,0,-0.1,0.35,0.1,0,0.1,0.35,0.05,0
4,0.1,0.27,0.1,0,-0.1,0.4,0.35,0,0.1,0.8,0.2,0
6,1.00E-10,0.014,0.9,0,1.00E-10,0.32,0.34,0,1.00E-10,0.55,0.34,0
5,-0.1,0.8,0.1,0,-0.1,0.3,0.3,0,0.1,0.4,0.1,0
5,0.04,0.2,0.2,0,-0.045,0.5,0.2,0,-0.035,0.6,0.4,0
9,0.1,0.2,0.12,0,0.1,-0.02,0.6,0,0.1,0.96,0.2,0
4,0.1,0.28,0.2,0,-0.1,0.55,0.25,0,-0.1,0.52,0.15,0
6,-0.1,0.2,0.1,0,0,0.5,0.2,0,0,0.8,0.1,0
6,0.1,0.25,0.04,0,-0.1,0.5,0.2,0,0.1,0.91,0.5,0
6,0.05,0.34,0.31,0,-0.05,0.4,0.4,0,0.1,0.7,0.5,0
6,0.1,0.49,0.55,0,-0.1,0.63,0.42,0,-0.1,0.13,0.52,0
6,0.1,0.25,0.1,0,-0.1,0.47,0.23,0,-0.1,0.63,0.1,0
4,0.1,0.2,0.09,0,-0.1,0.42,0.2,0,-0.1,0.4,0.42,0
5,0.07,0.27,0.13,0,-0.07,0.6,0.21,0,0.1,0.63,0.54,0
9,0.01,0.12,0.2,0,-0.035,0.56,0.36,0,-0.025,0.6,0.075,0
4,0.1,0.25,0.17,0,-0.1,0.32,0.38,0,-0.1,0.97,0.02,0
4,0.1,0.2,0.1,0,-0.1,0.3,0.2,0,0.0001,1,0.1,0
10,0.07,0.2,0.1,0,-0.09,0.5,0.2,0,-0.1,0.7,0.1,0
6,0.05,0.26,0.25,0,-0.04,0.42,0.32,0,-0.05,0.5,0.22,0
5,-0.1,-0.15,0.55,0,0.1,0.35,0,0,0.1,0.8,0.55,0
3,0.1,0.21,0.07,0,-0.1,0.25,0.38,0,0.1,0.93,0.51,0
4,0.1,0.2,0,0,-0.1,0.4,0.33,0,0.1,0.8,0.4,0
5,0.1,0.25,0.1,0,-0.1,0.36,0.35,0,-0.1,0.65,0.1,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.1,0.35,0.2,0,-0.1,0,0.4,0,0.1,-0.19,0.5,0
4,0.1,0.33,0.17,0,-0.1,0.49,0.05,0,0.1,0.99,0.51,0
6,0.1,0.49,0.55,0,-0.1,0.63,0.42,0,-0.1,0.13,0.5,0
6,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.1,0.8,0.15,0
6,-0.1,0.3,0.3,0,-0.1,0.35,0.6,0,0.1,0.3,0.3,0
6,0.04,0.2,0.2,0,-0.005,0.4,0.35,0,0.03,0.8,0.52,0
4,0.1,0.5,0.57,0,-0.1,0.63,0.45,0,-0.1,0.12,0.51,0
6,0.1,0.2,0.1,0,-0.1,0.28,0.25,0,0.1,0.9,0.6,0
6,0.05,0.2,0.1,0,-0.1,0.6,0.08,0,0.025,0.8,0.07,0
6,-0.1,0.2,0.2,0,-0.1,0,0.4,0,-0.1,0.5,0.4,0
7,0.1,0.4,0.2,0,-0.1,0.3,0.1,0,-0.1,0.4,0.2,0
5,0.1,0.26,0.01,0,-0.1,0.5,0.2,0,0.1,0.8,0.4,0
6,-0.1,0,0.4,0,0.04,0.6,0.59,0,-0.1,0.46,0,0
5,0.03,0.2,0.2,0,-0.0296,0.5,0.28,0,0.03,0.5,0.5,0
4,-0.1,-0.12,0.35,0,-0.1,1,0.3,0,-0.1,0.59,0.75,0
8,0.05,0.2,0.1,0,-0.04,0.5,0.2,0,0.02,0.8,0.1,0
5,0.1,0.2,0.8,0,-0.1,0.58,0.31,0,0.1,-0.1,0.5,0
6,0.05,0.26,0.2,0,-0.06,0.42,0.32,0,-0.06,0.54,0.2,0
7,0.1,0.2,0.06,0,-0.1,0.58,0.31,0,0.1,-0.1,0.5,0
4,0.1,0.25,0.02,0,-0.1,0.45,0.12,0,0.1,0.758,0.54,0
5,0.04,0.2,0.2,0,-0.005,0.4,0.2,0,0.05,0.8,0.52,0
4,0.1,0.2,0.05,0,-0.1,-0.4,0.35,0,0.1,0.65,0.45,0
5,0.04,0.15,0.1,0,-0.06,0.35,0.2,0,0.03,0.8,0.25,0
5,0.05,0.19,0.08,0,0.02,0.35,0.15,0,-0.1,0.63,0.32,0
8,-0.1,-0.15,0.55,0,0.1,0.95,0.55,0,0.1,0.95,0,0
5,0.1,0.2,0,0,0.1,-0.2,0,0,0.1,0.3,0.5,0
6,0.05,0.26,0.2,0,-0.06,0.42,0.32,0,0.07,0.54,0.24,0
6,0.1,0.3,0.1,0,-0.1,0.67,0.1,0,0.1,0.9,0.1,0
5,0.045,0.2,0.2,0,-0.05,0.3,0.35,0,0.035,0.8,0.3,0
5,0.09,0.2,0.1,0,0.08,0.8,0.4,0,0.1,-0.1,0.5,0
5,0.1,0.21,0.11,0,-0.1,0.29,0.24,0,-0.1,0.65,0.11,0
4,0.1,0.1,0.1,0,-0.1,0.5,0.05,0,0.1,0.7,0.5,0
7,-0.01,0.2,0.45,0,-0.01,0.5,0.45,0,0.005,0.8,0.25,0
5,0.04,0.19,0.17,0,-0.1,0.5,0.2,0,0.02,0.78,0.11,0
7,0.1,0.25,0.1,0,-0.1,0.49,0.21,0,-0.1,0.64,0.1,0
6,0.1,0.29,0.025,0,-0.1,0.48,0.21,0,0.1,0.82,0.11,0
5,0.1,0.32,0.55,0,-0.1,0.62,0.15,0,0.1,0.07,0.52,0
6,0.05,0.2,0.5,0,0.06,0.5,0.2,0,-0.08,0.8,0.1,0
6,0.1,0.2,0.2,0,-0.1,0.5,0.2,0,0.1,0.6,0.45,0
3,0.1,0.49,0.55,0,-0.1,0.69,0.49,0,-0.1,0,0.53,0
6,0.1,-0.1,0.55,0,0.1,0.3,0.15,0,0.1,0.64,0.58,0
7,0.1,0.25,0.205,0,-0.1,0.28,0.16,0,-0.1,0.7,0.06,0
6,0.05,0.24,0.2,0,-0.06,0.5,0.2,0,0.08,0.8,0.1,0
5,0.1,0.3,0.09,0,-0.1,0.5,0.1,0,0.1,0.5,0.43,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,-0.1,0.2,0.4,0,-0.1,0.34,0.4,0,-0.1,0.6,0,0
6,0.1,0.1,-0.1,0,0.1,0.5,0.2,0,0.1,0.6,0.4,0
4,0.1,0.225,0.03,0,-0.1,0.4,0.3,0,-0.1,0.4,0.025,0
5,0.1,-0.18,0.56,0,0.1,0.34,0.17,0,0.1,0.83,0.12,0
4,0.1,0.06,0,0,-0.0927,-0.072,0.3,0,-0.08,0.736,0.3,0
3,0.1,-0.13,0.6,0,0.1,0.28,0.18,0,-0.1,0.53,0.33,0
6,0.1,-0.2,0.6,0,0.1,0.3,0.2,0,0.1,0.8,0.1,0
5,0.1,0.2,0.1,0,-0.1,0.29,0.19,0,0.1,0.9,0.5,0
6,0.1,0.1,0.2,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
7,0.1,0.2,0.05,0,-0.1,0.35,0.25,0,0.1,0.9,0.1,0
6,0.03,0.25,0.25,0,0.05,0.5,0.2,0,0.02,0.8,0.2,0
6,0.08,0.2,0,0,-0.1,0.4,0,0,0.09,0.83,0.5,0
6,0.1,0.3,0.1,0,0.1,0.5,0.3,0,-0.1,0.6,0.2,0
5,0.1,0.3,0.14,0,-0.1,0.49,0.35,0,-0.1,0.75,0,0
4,0.1,0.25,0.17,0,-0.1,0.32,0.38,0,-0.1,0.97,0.18,0
7,0.1,0.19,0.15,0,-0.1,0.21,0.13,0,0.1,0.88,0.58,0
8,0.1,0.2,0.1,0,-0.1,0.26,0.46,0,-0.1,0.57,0.33,0
5,0.01,0.28,0.3,0,0.01,0.9,0.4,0,-0.1,0.58,0,0
7,0.1,0.4,0.1,0,-0.1,0.5,0.4,0,0.1,0.6,0.1,0
4,-0.1,0.2,0.1,0,-0.1,0.5,0.1,0,0.1,0.3,0.15,0
7,-0.1,0.6,0,0,-0.1,0.4,0.2,0,-0.1,0.35,0.6,0
5,0.058,0.19,0.04,0,-0.01,0.268,0.42,0,-0.052,0.49,0.26,0
5,0.1,0.3,0.1,0,-0.015,0.34,0.32,0,-0.05,0.5,0.35,0
6,0.04,0.2,0.2,0,-0.055,0.4,0.34,0,0.03,0.8,0.52,0
5,-0.05,0.2,0.1,0,-0.07,0.5,0.2,0,0.05,0.8,0.1,0
4,0.05,0.2,0.1,0,-0.1,0.5,0.2,0,0.03,0.8,0.1,0
7,-0.1,0,0.4,0,0.03,0.6,0.59,0,-0.1,0.46,0,0
5,-0.1,0.3,0.05,0,-0.1,0,0.35,0,-0.1,0.7,0.3,0
6,0.05,0.2,0.1,0,-0.05,0.45,0.35,0,-0.02,0.8,0.1,0
5,0.1,0.27,0.22,0,-0.1,0.5,0.2,0,-0.1,0.5,0.05,0
5,0.1,0.22,0.03,0,-0.1,0.44,0.28,0,0.1,0.92,0.6,0
5,-0.1,0.43,0.55,0,-0.1,0.6,0.13,0,-0.1,0.19,0.51,0
8,-0.01,0.27,0.01,0,-0.08,0.54,0.58,0,0.1,0.8,0.44,0
6,0.1,0.25,0.07,0,-0.1,0.42,0.07,0,0.1,0.67,0.6,0
4,0.1,0.2,0,0,-0.1,0.4,0.3,0,0.1,0.9,0.12,0
7,0.1,0.4,0.1,0,-0.1,0.6,0.13,0,0.1,0.8,0.13,0
6,0.1,0.2,0.2,0,-0.1,0.4,0.2,0,0.1,0.6,0.43,0
5,0.1,0,0.1,0,-0.1,0.3,0.3,0,0.1,0.8,0.1,0
5,0.1,0.29,0.2,0,-0.1,0.36,0.19,0,0.1,0.8,0.23,0
4,0.05,0.2,0.2,0,-0.08,0.3,0.1,0,0.1,0.8,0.6,0
6,0.05,0.2,0,0,-0.1,0.4,0.3,0,0.07,0.45,0.1,0
7,0.1,0.18,0.08,0,-0.1,0.5,0.2,0,0.1,0.92,0.5,0
6,0.1,0.2,0.1,0,-0.1,0.29,0.26,0,0.1,0.9,0.5,0
6,0.1,0.2,0.1,0,-0.1,0.2,0.11,0,0.1,0.8,0.5,0
6,0.1,0.15,0.2,0,-0.1,0.5,0.2,0,0.1,0.7,0.4,0
7,0.1,0.15,0.15,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,0.18,0.04,0,-0.1,0.4,0.65,0,-0.1,0.43,0.15,0
5,0.1,0.3,0.1,0,-0.1,0.4,0.3,0,0.1,0.8,0.1,0
5,0.1,0.25,0.16,0,-0.1,0.46,0.25,0,-0.1,0.49,0.04,0
5,0.041,0.12,0.11,0,-0.058,0.29,0.23,0,0.042,0.39,0.13,0
6,0.1,0.28,0.06,0,0.1,0.95,0,0,-0.1,0.44,0.35,0
4,0.1,0.3,0.1,0,-0.1,0.6,0.3,0,0,1,0,0
4,0.1,0.06,0,0,-0.09,-0.072,0.3,0,-0.08,0.7,0.3,0
6,0.1,0.28,0.01,0,-0.1,0.5,0.25,0,0.1,0.97,0.08,0
6,0.021,0.11,0.02,0,-0.05,0.28,0.21,0,0.038,0.292,0.08,0
8,0.0351,0.2,0.1,0,-0.041,0.5,0.2,0,0.03,0.8,0.1,0
5,0.1,0.3,0.1,0,-0.1,0.5,0.21,0,0.1,0.83,0.1,0
6,0.03,0.2,0.1,0,-0.03,0.5,0.29,0,0.03,0.5,0.5,0
5,0.1,0.35,0.1,0,-0.1,0.8,0.2,0,0.1,0.8,0.5,0
6,0.1,0.3,0.1,0,0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.1,0.3,0.2,0,-0.1,0.41,0.3,0,-0.1,1,0.6,0
8,0.04,0.2,0.1,0,-0.06,0.5,0.2,0,0.04,0.8,0.1,0
6,0.001,-0.1,0.6,0,-0.004,0.56,0.56,0,0.01,0.7,0.1,0
6,0.1,0.22,0.1,0,-0.1,0.35,0.33,0,-0.1,0.35,0.2,0
4,0.1,0.28,0.01,0,-0.1,0.5,0.2,0,0.1,0.8,0.01,0
5,0.0181,0.11,0.02,0,-0.041,0.28,0.21,0,0.038,0.312,0.08,0
6,0.1,0.2,0.1,0,-0.1,0.25,0.43,0,-0.1,0.76,0.05,0
4,0.03,0.2,0.2,0,-0.03,0.5,0.2,0,0,0.8,0.1,0
4,0.1,0.21,0.1,0,-0.1,0.35,0.3,0,-0.1,0.45,0.2,0
5,0.1,0.2,0.2,0,-0.1,0.5,0.2,0,0.1,-0.19,0.5,0
6,0.1,0.2,0.09,0,0.1,0,0.5,0,0.1,0.8,0.1,0
6,0.1,0.27,0.18,0,-0.1,0.45,0.31,0,-0.1,0.51,0.01,0
5,0.1,0.2,0.1,0,-0.1,0.4,0.3,0,0.1,0.8,0.1,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
7,0.04,0.15,0.1,0,-0.06,0.35,0.2,0,0.01,0.6,0.5,0
6,0.1,-0.19,0.5,0,0.1,0.37,0,0,-0.1,0.6,0.2,0
5,0.1,0.3,0.3,0,-0.1,0.35,0.6,0,0.1,0.3,0.3,0
5,-0.1,-0.12,0.35,0,-0.1,1,0.35,0,-0.1,0.68,0.18,0
5,0.1,0.39,0.55,0,-0.1,0.68,0.18,0,-0.1,0.19,0.52,0
6,0.1,0.13,0.01,0,-0.1,0.27,0.13,0,-0.1,0.43,0.21,0
6,0.055,0.2,0.15,0,-0.07,0.4,0.15,0,0.04,0.8,0.1,0
5,0.1,0.6,0.6,0,-0.1,0.1,0.6,0,0.1,0.3,0.15,0
4,0.1,0.8,0.2,0,-0.1,0.295,0.25,0,0.1,0.275,0.009,0
5,0.1,0.06,0,0,-0.1,-0.072,0.3,0,-0.09,0.6,0.3,0
7,0.1,0.25,0.1,0,-0.1,0.49,0.21,0,-0.1,0.65,0.17,0
4,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.04,0.8,0.1,0
5,0.1,0.2,0.05,0,-0.1,0.5,0.05,0,0.1,0.7,0.1,0
5,0.0175,0.2,0.1,0,-0.0175,0.5,0.2,0,0.0175,0.8,0.1,0
4,0.1,0.27,0.1,0,-0.1,0.36,0.35,0,0.1,0.92,0.08,0
6,-0.1,0.24,0.3,0,0,0.5,0.2,0,0,0.8,0.1,0
6,0.05,0.26,0.2,0,-0.06,0.42,0.32,0,-0.06,0.54,0.18,0
