runtime,in01,in02
47,-0.5,2.8961
34,-0.5,2.3
115,-0.5,7
41,-0.5,2.895
72,-0.5,9
44,-0.5,2
42,-0.5,2.9
68,-0.5,7
45,-0.5,2.93
40,-0.5,2.8975
48,-0.5,3.1
54,-0.5,3.3
99,-0.5,8
53,-0.5,4
69,-0.5,9.5
37,-0.5,2
45,-0.5,2.5
43,-0.5,2.89672
38,-0.5,3
53,-0.5,2.9
70,-0.5,7.5
76,-0.5,8.4
44,-0.5,3
71,-0.5,6
62,-0.5,3
52,-0.5,2.1
2940,-0.5,5
70,-0.5,5
39,-0.5,2.5
54,-0.5,2.5
56,-0.5,5.5
49,-0.5,2.8
59,-0.5,3
99,-0.5,2.8
40,-0.5,2.89
56,-0.5,2.89
35,-0.5,2
57,-0.5,2.895
51,-0.5,2.89706
56,-0.5,2.8968
78,-0.5,10
44,-0.5,2.01
83,-0.5,5
75,-0.5,2.86
36,-0.5,3
62,-0.5,3.5
78,-0.5,9.2
47,-0.5,2.86
49,-0.5,2.97
60,-0.5,9
38,-0.5,2.5
42,-0.5,2.9
122,-0.5,8
35,-0.5,2.22
85,-0.5,10
47,-0.5,2.898110815
52,-0.5,4
51,-0.5,2.899
59,-0.5,8.8
49,-0.5,2.99
57,-0.5,6
67,-0.5,10
72,-0.5,8
43,-0.5,3
93,-0.5,2.896
85,-0.5,8.5
75,-0.5,7
66,-0.5,5
68,-0.5,2.8993903
62,-0.5,6
31,-0.5,2
64,-0.5,9
50,-0.5,2.89694
61,-0.5,9
58,-0.5,6
52,-0.5,2.88
88,-0.5,8
57,-0.5,5
45,-0.5,2.5
57,-0.5,2.7
43,-0.5,2.8981
36,-0.5,2.8976
67,-0.5,6
67,-0.5,8
82,-0.5,6
119,-0.5,7
109,-0.5,7
52,-0.5,6
61,-0.5,8
87,-0.5,3
132,-0.5,7
36,-0.5,4
52,-0.5,2.2
41,-0.5,2.8875
72,-0.5,2.89
67,-0.5,5.2
76,-0.5,10
72,-0.5,7
115,-0.5,7
145,-0.5,9
53,-0.5,2.8925
59,-0.5,4
3082,-0.5,8
45,-0.5,3.5
83,-0.5,2.8
59,-0.5,5
59,-0.5,8
36,-0.5,2.86
51,-0.5,2.87
57,-0.5,2.8
67,-0.5,2.896878
42,-0.5,2.8990625
93,-0.5,6
77,-0.5,5.05
42,-0.5,3
42,-0.5,3
62,-0.5,2.89714
56,-0.5,7.2
65,-0.5,3.5
65,-0.5,8
58,-0.5,6
88,-0.5,8
66,-0.5,2.8919
64,-0.5,2.9
53,-0.5,2.777
98,-0.5,6
82,-0.5,3
29,-0.5,3
78,-0.5,7
41,-0.5,2.8994879
47,-0.5,2.865
58,-0.5,2.845
51,-0.5,2.896
44,-0.5,2.84
51,-0.5,2.6
28,-0.5,2.5
47,-0.5,2.87
50,-0.5,2.898
57,-0.5,2.8993901
45,-0.5,2.896923
40,-0.5,2.9
74,-0.5,6
108,-0.5,2.896
46,-0.5,3.05
44,-0.5,3
53,-0.5,2.898
55,-0.5,2.9
57,-0.5,5
72,-0.5,9
42,-0.5,2.92
66,-0.5,2.8933
66,-0.5,7
40,-0.5,3
37,-0.5,2.8973
55,-0.5,6.5
72,-0.5,8.1
111,-0.5,8
92,-0.5,7
37,-0.5,2.81
39,-0.5,2.98
53,-0.5,2.895
45,-0.5,2.88
56,-0.5,2.89
40,-0.5,2.8981105
88,-0.5,5
86,-0.5,8
62,-0.5,7.5
79,-0.5,6.2
54,-0.5,2.5
74,-0.5,7
49,-0.5,4.049
41,-0.5,2.91678785
40,-0.5,2.92
56,-0.5,9
41,-0.5,2.8
41,-0.5,3.1
76,-0.5,5
63,-0.5,3
37,-0.5,2.8993
107,-0.5,8
47,-0.5,2.8993901
49,-0.5,2.8
39,-0.5,2.85
60,-0.5,2.8
57,-0.5,2.2
71,-0.5,8
31,-0.5,2
78,-0.5,8.5
37,-0.5,2.98825
29,-0.5,3
49,-0.5,2.895
84,-0.5,3.49
67,-0.5,6
75,-0.5,5.6
84,-0.5,9
36,-0.5,3
40,-0.5,2.899489
74,-0.5,8
35,-0.5,2
58,-0.5,2.89673
55,-0.5,2.5
47,-0.5,3
66,-0.5,5
40,-0.5,3
62,-0.5,5.3
43,-0.5,2.4
45,-0.5,2.8911
45,-0.5,2.81
54,-0.5,2.8968
2917,-0.5,6
54,-0.5,6
47,-0.5,2.2
61,-0.5,2.895
54,-0.5,3.29
46,-0.5,2.7
48,-0.5,2.896
51,-0.5,2.85
80,-0.5,8
36,-0.5,2.899
97,-0.5,8
82,-0.5,10
88,-0.5,7.7
57,-0.5,5.5
58,-0.5,2.89
35,-0.5,2.85
94,-0.5,10
58,-0.5,6
33,-0.5,2.3
43,-0.5,2.4
76,-0.5,2.76
60,-0.5,2.815
70,-0.5,7
57,-0.5,8
60,-0.5,7
65,-0.5,2.898
89,-0.5,9
40,-0.5,2.5
34,-0.5,2
45,-0.5,2.895
58,-0.5,3.6
72,-0.5,6.5
44,-0.5,2.5
62,-0.5,2
52,-0.5,2.8975
38,-0.5,2.5
63,-0.5,2.2
60,-0.5,2.898
33,-0.5,2.68
73,-0.5,5
75,-0.5,3.76
71,-0.5,5
82,-0.5,9.5
41,-0.5,2.779898992
43,-0.5,3
42,-0.5,2.9
66,-0.5,2.89
44,-0.5,3.2
57,-0.5,5.75
38,-0.5,4
62,-0.5,3
77,-0.5,5
36,-0.5,3
61,-0.5,9
70,-0.5,6
67,-0.5,7
34,-0.5,2.3
48,-0.5,2.8994873
58,-0.5,4.5
88,-0.5,9
53,-0.5,2.89694
55,-0.5,3
88,-0.5,8.5
44,-0.5,2.84
52,-0.5,2.9109
46,-0.5,2.8
46,-0.5,2.7
51,-0.5,2.5
45,-0.5,2.5
71,-0.5,8
82,-0.5,6
71,-0.5,9
51,-0.5,5
71,-0.5,2.5
40,-0.5,2.3
66,-0.5,9
56,-0.5,7.8
44,-0.5,4
59,-0.5,4
49,-0.5,2
78,-0.5,9
35,-0.5,2.57
60,-0.5,7.5
50,-0.5,2.75
72,-0.5,9.9
89,-0.5,6.6
38,-0.5,2.84
41,-0.5,2
41,-0.5,2
46,-0.5,2
60,-0.5,4.5
38,-0.5,2.8
59,-0.5,5.5
45,-0.5,2.89
41,-0.5,2.8968605
54,-0.5,2.92
70,-0.5,10
45,-0.5,2.896918
43,-0.5,2.88
36,-0.5,2.21
36,-0.5,2.75
55,-0.5,4
47,-0.5,2
38,-0.5,2
62,-0.5,8
54,-0.5,3
36,-0.5,2.896935
40,-0.5,2.8975
42,-0.5,2.896915
74,-0.5,9.5
92,-0.5,9
61,-0.5,2.4
89,-0.5,7
74,-0.5,7
65,-0.5,3
64,-0.5,4.5
93,-0.5,2.75
67,-0.5,5
49,-0.5,4.5
67,-0.5,9.8
34,-0.5,2.8964
36,-0.5,2.9
51,-0.5,2.1
56,-0.5,2.896934
54,-0.5,2.8966
69,-0.5,2.899494
51,-0.5,5.4
38,-0.5,3.52
36,-0.5,2.5
58,-0.5,3.27
61,-0.5,6
62,-0.5,4.5
46,-0.5,2.8969
52,-0.5,2.86
89,-0.5,5
72,-0.5,4.4
50,-0.5,3
96,-0.5,7
55,-0.5,3.16
77,-0.5,9.2
50,-0.5,2.97
42,-0.5,2.81
42,-0.5,3
53,-0.5,2.9
61,-0.5,4
66,-0.5,8
74,-0.5,2.89
63,-0.5,9.6
45,-0.5,3.4
66,-0.5,2.896
58,-0.5,2.8978
43,-0.5,5
50,-0.5,2.9
114,-0.5,2
97,-0.5,8
38,-0.5,4
79,-0.5,3.75
32,-0.5,2.45
46,-0.5,3
41,-0.5,2
85,-0.5,7
37,-0.5,2.6
44,-0.5,2.89943
69,-0.5,8.5
89,-0.5,10
62,-0.5,2.63
33,-0.5,2.72
37,-0.5,2.8988
52,-0.5,2.89783
45,-0.5,2.8995
41,-0.5,2.8993
60,-0.5,3.07
51,-0.5,2.87
37,-0.5,4
60,-0.5,5
73,-0.5,8
54,-0.5,2.89
38,-0.5,4
62,-0.5,7
45,-0.5,2.89657
43,-0.5,2.9
68,-0.5,8
56,-0.5,6
45,-0.5,2.897
38,-0.5,2.8
2729,-0.5,4
50,-0.5,2.898
64,-0.5,2.8935
55,-0.5,5.5
55,-0.5,6
95,-0.5,10
69,-0.5,7
43,-0.5,2
35,-0.5,2.881
36,-0.5,2.84
50,-0.5,2.9
65,-0.5,5
61,-0.5,2
47,-0.5,4.12
77,-0.5,10
38,-0.5,2.8
47,-0.5,2.8
66,-0.5,5.4
46,-0.5,2.899485
91,-0.5,6
79,-0.5,9
63,-0.5,8.1
40,-0.5,2.9167878
45,-0.5,2.4
38,-0.5,4
45,-0.5,5.5
36,-0.5,2.3
63,-0.5,9
57,-0.5,2.875
40,-0.5,2.3
55,-0.5,2.7
47,-0.5,4.2
40,-0.5,4.9
39,-0.5,2.899383
54,-0.5,5
41,-0.5,2.888
48,-0.5,4.25
41,-0.5,4
47,-0.5,3.3
39,-0.5,2
81,-0.5,9
42,-0.5,2
53,-0.5,6.8
51,-0.5,2.9
93,-0.5,2.7
44,-0.5,2.8965
48,-0.5,2.86
43,-0.5,2.8985
50,-0.5,2.75
50,-0.5,5
107,-0.5,8
56,-0.5,3
51,-0.5,2
58,-0.5,6.1
35,-0.5,3
65,-0.5,7.4
79,-0.5,9
39,-0.5,2.8
44,-0.5,5
41,-0.5,3
41,-0.5,2
58,-0.5,2.888
47,-0.5,4.5
63,-0.5,8
39,-0.5,4
52,-0.5,2.82
92,-0.5,8
43,-0.5,2.5
41,-0.5,2
74,-0.5,4
50,-0.5,2.25
50,-0.5,5
99,-0.5,9
80,-0.5,7.5
59,-0.5,2.89708
48,-0.5,4
42,-0.5,4
55,-0.5,3
58,-0.5,3.2
54,-0.5,5
49,-0.5,2.3
37,-0.5,2.5
63,-0.5,5
86,-0.5,4
69,-1,4
31,-0.5,2.3
35,-0.5,2.8982
37,-0.5,2.28
32,-0.5,2.37
39,-0.5,2.5
37,-0.5,2.896916
46,-0.5,4.5
33,-0.5,3
47,-0.5,2.85
49,-0.5,3
57,-0.5,9
44,-0.5,2.1
40,-0.5,2.1
60,-0.5,6.5
88,-0.5,9.5
57,-0.5,2.8
39,-0.5,2.89946
